ein,strein,name,sub_name,address,city,state,zipcode,subseccd,ntee_code,ntee_letter,guidestar_url,nccs_url,updated,num_years_with_data,first_filing_year,last_filing_year,revenue_amount,income_amount,asset_amount,latest_liabilities,rev_growth_first_to_last_pct,exp_growth_first_to_last_pct,yr1_tax_year,yr1_formtype,yr1_totrevenue,yr1_totfuncexpns,yr1_totassetsend,yr1_totliabend,yr1_pct_compnsatncurrofcr,yr1_totcntrbs,yr1_prgmservrev,yr1_duesassesmnts,yr1_othrinvstinc,yr1_invstmntinc,yr1_grsrevnuefndrsng,yr1_direxpns,yr1_netincfndrsng,yr1_totexcessyr,yr1_totnetassetsend,yr1_compnsatncurrofcr,yr1_rev_minus_exp,yr1_rev_exp_ratio,yr1_assets_liab_ratio,yr1_margin_pct,yr1_debt_assets_ratio,yr1_contrib_share,yr1_program_share,yr1_officer_comp_to_rev,yr1_net_assets_to_exp,yr1_fundraising_efficiency,yr1_log_revenue,yr1_log_assets,yr2_tax_year,yr2_formtype,yr2_totrevenue,yr2_totfuncexpns,yr2_totassetsend,yr2_totliabend,yr2_pct_compnsatncurrofcr,yr2_totcntrbs,yr2_prgmservrev,yr2_duesassesmnts,yr2_othrinvstinc,yr2_invstmntinc,yr2_grsrevnuefndrsng,yr2_direxpns,yr2_netincfndrsng,yr2_totexcessyr,yr2_totnetassetsend,yr2_compnsatncurrofcr,yr2_rev_minus_exp,yr2_rev_exp_ratio,yr2_assets_liab_ratio,yr2_margin_pct,yr2_debt_assets_ratio,yr2_contrib_share,yr2_program_share,yr2_officer_comp_to_rev,yr2_net_assets_to_exp,yr2_fundraising_efficiency,yr2_log_revenue,yr2_log_assets,yr3_tax_year,yr3_formtype,yr3_totrevenue,yr3_totfuncexpns,yr3_totassetsend,yr3_totliabend,yr3_pct_compnsatncurrofcr,yr3_totcntrbs,yr3_prgmservrev,yr3_duesassesmnts,yr3_othrinvstinc,yr3_invstmntinc,yr3_grsrevnuefndrsng,yr3_direxpns,yr3_netincfndrsng,yr3_totexcessyr,yr3_totnetassetsend,yr3_compnsatncurrofcr,yr3_rev_minus_exp,yr3_rev_exp_ratio,yr3_assets_liab_ratio,yr3_margin_pct,yr3_debt_assets_ratio,yr3_contrib_share,yr3_program_share,yr3_officer_comp_to_rev,yr3_net_assets_to_exp,yr3_fundraising_efficiency,yr3_log_revenue,yr3_log_assets,yr4_tax_year,yr4_formtype,yr4_totrevenue,yr4_totfuncexpns,yr4_totassetsend,yr4_totliabend,yr4_pct_compnsatncurrofcr,yr4_totcntrbs,yr4_prgmservrev,yr4_duesassesmnts,yr4_othrinvstinc,yr4_invstmntinc,yr4_grsrevnuefndrsng,yr4_direxpns,yr4_netincfndrsng,yr4_totexcessyr,yr4_totnetassetsend,yr4_compnsatncurrofcr,yr4_rev_minus_exp,yr4_rev_exp_ratio,yr4_assets_liab_ratio,yr4_margin_pct,yr4_debt_assets_ratio,yr4_contrib_share,yr4_program_share,yr4_officer_comp_to_rev,yr4_net_assets_to_exp,yr4_fundraising_efficiency,yr4_log_revenue,yr4_log_assets,yr5_tax_year,yr5_formtype,yr5_totrevenue,yr5_totfuncexpns,yr5_totassetsend,yr5_totliabend,yr5_pct_compnsatncurrofcr,yr5_totcntrbs,yr5_prgmservrev,yr5_duesassesmnts,yr5_othrinvstinc,yr5_invstmntinc,yr5_grsrevnuefndrsng,yr5_direxpns,yr5_netincfndrsng,yr5_totexcessyr,yr5_totnetassetsend,yr5_compnsatncurrofcr,yr5_rev_minus_exp,yr5_rev_exp_ratio,yr5_assets_liab_ratio,yr5_margin_pct,yr5_debt_assets_ratio,yr5_contrib_share,yr5_program_share,yr5_officer_comp_to_rev,yr5_net_assets_to_exp,yr5_fundraising_efficiency,yr5_log_revenue,yr5_log_assets
362167792,,Moody Bible Institute Of Chicago,,820 N LA SALLE DR,Chicago,IL,60610-3214,,B500,B,,,,11,2012,2023,116660737.0,116542038.0,531203812.0,178765240.0,0.12256170812436827,0.22086652141675028,2023,0,116660737,116542038,531203812,178765240,0.0,57235576,54027825,,,7195822,0,0,0,,,3429879,118699.0,1.001018508016824,2.9715162298889872,0.0010174717137266156,0.33652853379749464,0.4906155873162365,0.4631191812203278,0.02940045715637816,,,8.066924715742395,8.725261182934933,2022,0,263295292,116657220,517402862,181146623,0.0,58465192,58537041,,,5052643,0,0,0,,,3049466,146638072.0,2.256999541048552,2.8562655678102264,0.5569338930678639,0.3501075009515506,0.2220517942265371,0.2223246779513247,0.011581923766415087,,,8.420443093528016,8.713828826675401,2020,0,109007070,112482779,328644002,177852913,0.0,47120934,55745402,,,2312440,0,0,0,,,3093279,-3475709.0,0.9691000788662947,1.8478415475826364,-0.03188517038390262,0.5411719426420568,0.4322741084592036,0.5113925362822797,0.028376865830812625,,,8.037454666403125,8.516725710488064,2019,0,114375470,114927481,339786632,182616631,0.0,42364275,64868528,,,4393652,0,0,0,,,2931065,-552011.0,0.9951968754975148,1.860655462426092,-0.004826305850371588,0.5374450134341954,0.3703965107203494,0.5671541983608898,0.0256266925067062,,,8.058332891712643,8.531206288709495,2018,0,116134505,117809723,350349690,195367009,0.0,43722616,63914169,,,2703078,0,0,0,,,3878441,-1675218.0,0.9857803077934408,1.7932899305429812,-0.014424808544196232,0.5576343138765157,0.3764825621808092,0.550346075010179,0.03339611255070145,,,8.064961273181416,8.544501737552874
363166895,,Sinai Health System,,CALFORNIA AVENUE AT 15TH ST,Chicago,IL,60608-0000,,E112,E,,,,13,2011,2023,89089493.0,92877222.0,235850900.0,90905819.0,2.155816203424879,2.2899888892250138,2023,0,89089493,92877222,235850900,90905819,0.0,6844773,80346296,,,253797,0,0,0,,,545579,-3787729.0,0.9592178909054795,2.5944532769678914,-0.04251600129770634,0.3854376599792496,0.07683030590375006,0.9018605145726892,0.006123943257820538,,,7.949826487412933,8.372637537839672,2022,0,98056845,89513852,247481082,100875692,0.0,13647214,82776225,,,28764,0,0,0,,,657944,8542993.0,1.0954376647761734,2.4533272297155593,0.08712286225403235,0.4076097097393489,0.13917655621083871,0.844165697968357,0.006709822246473461,,,7.991477915616937,8.393542006109893,2021,0,93419606,82501361,281453478,136582484,0.0,17545442,74612998,,,120324,0,0,0,,,306145,10918245.0,1.1323401804244175,2.0606850143390276,0.11687316471876363,0.48527552393578877,0.18781327337218698,0.7986867125087211,0.003277095816482035,,,7.970438031305578,8.449406619728768,2020,0,82146908,73649613,238311110,98414831,0.0,14080365,67274174,,,9120,0,0,0,,,191475,8497295.0,1.1153746048876048,2.4214959023808107,0.10344022930236157,0.41296786792692963,0.17140468634558953,0.8189495580284044,0.0023308850529103298,,,7.914591221285264,8.377144289510627,2019,0,67059975,66000023,186221683,49247315,0.0,7217022,59800428,,,11565,0,0,0,,,0,1059952.0,1.0160598731912562,3.7813570749999266,0.01580603034820696,0.2644553212420489,0.10762040993901355,0.89174545621289,0.0,,,7.826463387187581,8.270030247316644
390808480,,St Nicholas Hospital Of The Hospital Sisters Of The Third,,4936 LAVERNA RD,Springfield,IL,62707-9797,,E220,E,,,,13,2011,2023,116212567.0,123028970.0,145059867.0,25804464.0,0.6704052003606132,0.6580637017693223,2023,0,116212567,123028970,145059867,25804464,0.0,275503,114715303,,,822218,0,0,0,,,518057,-6816403.0,0.9445951388522557,5.621502814396765,-0.05865461176845014,0.1778883748735272,0.0023706816492574338,0.9871161610258553,0.004457839744646549,,,8.065253094350755,8.161547274937442,2022,0,125671416,125380347,150179590,29452106,0.0,2218133,116245088,,,476994,0,0,0,,,0,291069.0,1.0023214882313254,5.099112097450688,0.0023161114059540794,0.19611257428522744,0.017650258671391115,0.9249922671357502,0.0,,,8.099236508512265,8.176610914341444,2021,0,138043178,113953957,160864409,37137023,0.0,25618843,111358396,,,150037,0,0,0,,,249328,24089221.0,1.2113943353454588,4.331645242538692,0.17450497263979245,0.2308591641299599,0.18558572304094592,0.8066924973286257,0.001806159519161461,,,8.14001494896758,8.206459967749153,2020,0,112628245,114575087,144023124,48447112,0.0,2783864,108558950,,,419629,0,0,0,,,217529,-1946842.0,0.9830081560400648,2.9727907000937432,-0.017285557454970554,0.33638426007201455,0.024717281175783215,0.9638696758526247,0.001931389413019798,,,8.051647316886491,8.158432226951824,2019,0,121135568,116913375,139336891,39355352,0.0,35215,121162569,,,420383,0,0,0,,,205985,4222193.0,1.036113857802839,3.540481381033004,0.034855105479837264,0.28244746755545164,0.00029070735029698296,1.0002228990249997,0.0017004501931257713,,,8.08327168003923,8.14406611596884
362170137,,Institute Of Gas Technology,,1700 S MOUNT PROSPECT RD,Des Plaines,IL,60018-1804,,U330,U,,,,13,2011,2023,117981070.0,117215320.0,151389687.0,62773235.0,0.7744181516367483,0.7019520493833801,2023,0,117981070,117215320,151389687,62773235,0.0,43707996,63569039,,,1348464,0,0,0,,,6960055,765750.0,1.0065328491190402,2.4116916548908147,0.006490448001531093,0.4146467057561193,0.3704661773282782,0.5388071069367315,0.05899298082311001,,,8.071812330576886,8.180096291071953,2022,0,112325761,119493329,146565519,62657733,0.0,45911914,51827285,,,1067928,0,0,0,,,10102182,-7167568.0,0.9400170029575459,2.339144938422844,-0.06381054476007511,0.42750664295058377,0.4087389534801371,0.46140159246283674,0.08993646613264432,,,8.050479369592962,8.166031810213768,2021,0,107541251,107706663,157058271,55260916,0.0,43289818,49987643,,,1152225,0,0,0,,,7778297,-165412.0,0.9984642361447964,2.8421221066983398,-0.0015381260536015153,0.35184976663852363,0.4025415140465495,0.46482296360863423,0.0723284965319959,,,8.03157508420765,8.196060812145387,2020,0,96238152,103085037,148708489,50056020,0.0,40564564,50227422,,,713126,0,0,0,,,7983012,-6846885.0,0.9335802246450181,2.9708412494641006,-0.07114522523250447,0.33660499367995056,0.4215019008261921,0.5219075902454985,0.08295059531068302,,,7.983347274931246,8.172335760859728,2019,0,133243466,130877670,146392354,47063923,0.0,48023197,76016734,,,1467983,0,0,0,,,7262282,2365796.0,1.0180763914883264,3.110500457006102,0.017755437253486037,0.3214916743534297,0.3604169002928819,0.5705100316138579,0.054503850868004286,,,8.124645921265433,8.165518394329448
366110299,,American Bar Association Fund For Justice And Education,,321 N CLARK STREET,Chicago,IL,60654-4714,,I80C,I,,,,13,2011,2023,124607300.0,124208879.0,47427488.0,14014979.0,1.1312270107996423,0.9273135252251091,2023,0,124607300,124208879,47427488,14014979,0.0,121486908,2243662,,,0,0,0,0,,,2260330,398421.0,1.0032076692359488,3.3840570149980245,0.0031974129926577335,0.2955032954728701,0.9749581926580545,0.018005863219891612,0.018139627453608257,,,8.095543485797068,7.676030122825409,2022,0,103281938,101751410,49347833,17157745,0.0,100987276,1862770,,,0,0,0,0,,,401572,1530528.0,1.0150418357838973,2.8761257962511975,0.014818931844598036,0.34768993807691617,0.9777825431587079,0.01803577698164417,0.003888114492971656,,,8.014024378510971,7.693268086351035,2021,0,89288959,83655390,50049962,17103796,0.0,87555268,1365402,,,0,0,0,0,,,797847,5633569.0,1.0673425705145836,2.9262487695713864,0.06309367992519657,0.34173444527290553,0.9805833664159977,0.01529194667842415,0.008935561674540298,,,7.950797759651957,7.69940375208114,2020,0,90721949,77181634,39967739,15839995,0.0,89246337,1077697,,,0,0,0,0,,,590236,13540315.0,1.1754344174677618,2.5232166424294955,0.14925070668400212,0.3963195165981243,0.9837347850628738,0.011879120894988708,0.006505988975170717,,,7.957712371694918,7.601709580644455,2019,0,66539640,76853297,28164546,18298044,0.0,64234995,2015009,,,0,0,0,0,,,368424,-10313657.0,0.8658007216007922,1.5392107484275368,-0.1550001923665352,0.6496836128656219,0.9653643301947531,0.030282835915553495,0.005536910028368053,,,7.823080446871901,7.449702754993208
364113692,,Rml Health Providers Limited Partnership,,5601 S COUNTY LINE RD,Hinsdale,IL,60521-4875,,E22,E,,,,13,2011,2023,118524527.0,116129140.0,124799937.0,63562822.0,0.7278265073041323,0.6302477964117212,2023,0,118524527,116129140,124799937,63562822,0.0,284068,116991777,,,1153864,0,0,0,,,3446027,2395387.0,1.020626924473909,1.9634108913540687,0.020210053232273182,0.5093177410818726,0.0023967022454348206,0.9870680774790184,0.029074378841435915,,,8.073808230840184,8.096214366111155,2022,0,130877659,126149836,140283567,80175420,0.0,3368771,126312047,,,1058413,0,0,0,,,3683082,4727823.0,1.0374778370698794,1.7497079154683568,0.036123988128485704,0.5715239618907039,0.02573984762364981,0.9651154212652902,0.0281414110562598,,,8.116865518200148,8.147006800185812,2021,0,131192921,114309997,144125828,75102737,0.0,1110355,127971121,,,1037780,0,0,0,,,3590464,16882924.0,1.1476942038586528,1.919048942250933,0.12868776662118836,0.5210914521164104,0.00846352830271993,0.9754422725293235,0.02736781811573507,,,8.117910401704425,8.158741815323037,2020,0,116614835,107664279,132581019,72640226,0.0,1710150,113368758,,,1534520,22650,42637,-19987,,,3260326,8950556.0,1.0831339426886424,1.8251735477805369,0.0767531506604627,0.5478931037632166,0.014664943786954722,0.9721641161692678,0.027958072401337273,,-0.8824282560706401,8.066753802128126,8.122481352623709,2019,0,113253506,97930141,129469365,67553129,0.0,486804,111070999,,,1309756,20400,54934,-34534,,,3287357,15323365.0,1.1564724082241442,1.916556152417455,0.13530146254368497,0.5217692154433599,0.004298356997442534,0.9807290116034024,0.02902653627341126,,-1.692843137254902,8.054051655390257,8.112167017950897
362170133,,Holy Cross Hospital,,2701 W 68TH ST,Chicago,IL,60629-1813,,E220,E,,,,13,2011,2023,115520301.0,136023172.0,91499871.0,53623561.0,-0.013531221710987211,0.18052248244914187,2023,0,115520301,136023172,91499871,53623561,0.0,9844858,105063020,,,51028,0,0,0,,,246008,-20502871.0,0.849269277443405,1.7063370893999374,-0.17748283914184054,0.5860506732299109,0.08522188667081122,0.9094766815055304,0.0021295650883042627,,,8.062658311825881,7.961420481781993,2022,0,112719757,124716260,119985631,61642803,0.0,7327977,105143120,,,7052,0,0,0,,,380173,-11996503.0,0.9038096315588681,1.9464661754592827,-0.10642768685173798,0.5137515424659475,0.06501058195148522,0.9327834161317434,0.003372727285066805,,,8.05200004385509,8.079129239788818,2021,0,113770792,112858650,142348563,71292950,0.0,26203840,86356090,,,523573,0,0,0,,,361886,912142.0,1.0080821629533934,1.996670961153943,0.008017365300577322,0.5008336473336932,0.2303213288697155,0.7590356758701302,0.003180833970110712,,,8.056030781379254,8.153353087328984,2020,0,117603359,135314075,152625985,82772293,0.0,17353861,98892624,,,631174,0,0,0,,,0,-17710716.0,0.8691140149315583,1.843926022443283,-0.15059702503905523,0.5423211060685375,0.14756263041772472,0.8408996549154689,0.0,,,8.070419726283754,8.183628479761682,2019,0,114667325,138740465,145388755,58166860,0.0,529834,111653604,,,1911437,0,0,0,,,0,-24073140.0,0.8264879680200005,2.499511835433441,-0.20993896910039542,0.40007812158512535,0.004620618820575085,0.9737177003126217,0.0,,,8.05943968125053,8.162530817593822
822026363,,Washington University Physicians In Illinois Inc,,1414 CROSS STREET,O Fallon,IL,62269-2904,,E20,E,,,,6,2018,2023,92734633.0,88926083.0,15005862.0,12789252.0,6.135200642005174,5.807861930203059,2023,0,92734633,88926083,15005862,12789252,0.0,0,92717596,,,17037,0,0,0,,,0,3808550.0,1.0428282667077555,1.1733181893671343,0.04106933814036877,0.8522837275192855,0.0,0.9998162822297469,0.0,,,7.967241957573026,7.176260948184113,2022,0,87454729,78654709,9473515,10554012,0.0,0,87460436,,,-5707,0,0,0,,,0,8800020.0,1.1118816675044847,0.8976221554419305,0.1006237181296394,1.114054498251177,0.0,1.0000652566197992,0.0,,,7.941783298355304,6.976511147099206,2021,0,58633483,61663704,16495252,25841797,0.0,0,58723251,,,-89768,0,0,0,,,0,-3030221.0,0.9508589201842302,0.6383167548293952,-0.05168072652276175,1.5666203220175114,0.0,1.0015310023455368,0.0,,,7.768145693310701,7.217358954702427,2020,0,47993471,50398508,81658555,87694537,0.0,0,48796486,,,-803015,0,0,0,,,0,-2405037.0,0.9522795992294057,0.9311703760976582,-0.05011175374250385,1.0739173256249759,0.0,1.0167317550339294,0.0,,,7.681182160260296,7.912001690538254,2019,0,40904457,44860886,42904800,46049249,0.0,0,41373074,,,-468617,0,0,0,,,0,-3956429.0,0.9118067128678644,0.9317155204854698,-0.09672366510084708,1.073288979321661,0.0,1.0114563799245642,0.0,,,7.6117706318471114,7.632505881856055
471545753,,Presbyterian Homes,,8707 SKOKIE BLVD STE 400,Skokie,IL,60077-2283,,P99,P,,,,9,2016,2024,111758400.0,97955152.0,466853965.0,349341700.0,3.350655217822588,3.6043441570702437,2024,0,111758400,97955152,466853965,349341700,0.0,4596511,94452519,,,5206471,0,0,0,,,2551743,13803248.0,1.1409139562153914,1.336382015087234,0.12350971381122135,0.7482890286687401,0.0411289979097768,0.8451491699952756,0.022832672980286045,,,8.048280175531456,8.6691810516302,2023,0,96821383,96041913,448238138,351267674,0.0,1711858,85994775,,,4111123,0,0,0,,,3310521,779470.0,1.008115935799821,1.2760586048120102,0.008050597666013508,0.7836630670636955,0.017680577853344648,0.8881795770258725,0.03419204412727713,,,7.985971281826651,8.65150880538579,2022,0,88918255,86410903,460360428,353197635,0.0,1794606,78928719,,,2954786,0,0,0,,,3674790,2507352.0,1.0290166161091963,1.3034074477876954,0.028198394131778676,0.7672197989180773,0.02018264978321943,0.88765483533162,0.04132773410814236,,,7.948990931182744,8.663097985157894,2021,0,92628655,83551872,450344403,346876082,0.0,5895285,73335487,,,3061708,0,0,0,,,2906848,9076783.0,1.10863650068786,1.2982861210938148,0.0979910914176612,0.7702462375223524,0.0636442902037172,0.7917149072282222,0.03138173602974155,,,7.966745357991581,8.653544769586004,2020,0,88111504,82954599,435486176,363453136,0.0,2170057,73199933,,,3846187,0,0,0,,,2951608,5156905.0,1.0621653900105044,1.198190723549019,0.058527034108962664,0.8345916725494404,0.024628532047302247,0.8307647659719893,0.03349855428639602,,,7.9450326144001755,8.638974373391427
362167011,,Field Museum Of Natural History,,1400 S DUSABLE LAKESHORE,Chicago,IL,60605-0000,,A560,A,,,,13,2011,2023,110061595.0,94905718.0,867046918.0,178261454.0,0.42046909931445353,0.2560808617460831,2023,0,110061595,94905718,867046918,178261454,0.0,62597727,28373983,,,9336110,117722,544719,-426997,,,2171830,15155877.0,1.1596940344521707,4.863905788628875,0.13770359224759554,0.20559608747724076,0.5687517703155219,0.25780094319003827,0.01973285958648882,,-3.6271639965342075,8.041635802266518,8.938042598833983,2022,0,91881924,88695315,777259021,182742642,0.0,53026730,26955177,,,7351776,88145,469524,-381379,,,1760020,3186609.0,1.0359275909894452,4.253298586982233,0.034681565875786406,0.23511163854346567,0.5771181935632954,0.29336757249445494,0.01915523667092561,,-4.326723013216858,7.96323008070926,8.890565771239881,2021,0,94095312,72761895,874117562,193217526,0.0,53260839,17936215,,,5568925,31612,199823,-168211,,,2175552,21333417.0,1.293194906482301,4.524007630653546,0.2267213588706736,0.2210429516573424,0.5660307391297029,0.19061751981862815,0.023120726779672085,,-5.3211122358598,7.973567986623343,8.941569845785862,2020,0,54120205,67538528,813785937,205686559,0.0,33285111,5271570,,,6177783,23816,146598,-122782,,,2254449,-13418323.0,0.8013234312717031,3.9564371194522243,-0.24793555382874105,0.2527526584672352,0.6150218943183974,0.09740484168528186,0.0416563277984627,,-5.1554417198522,7.733359432977325,8.910510180557731,2019,0,89977530,79996924,765226846,200971529,0.0,39351332,27845067,,,8003315,180585,491167,-310582,,,2041073,9980606.0,1.1247623721132078,3.8076380759386073,0.11092331607680272,0.26263000318208907,0.4373462129933996,0.3094668969019265,0.02268425239056907,,-1.7198659910845309,7.954134067045888,8.88379019771849
362670036,,Gateway Foundation Inc,,55 E JACKSON BLVD STE 1500,Chicago,IL,60604-4184,,F220,F,,,,13,2011,2023,95861812.0,98181761.0,55766200.0,32712707.0,0.7005605428378998,0.6918397439836428,2023,0,95861812,98181761,55766200,32712707,0.0,256699,95431405,,,7,0,0,0,,,2077055,-2319949.0,0.976370876053038,1.7047259341759764,-0.024200971707065165,0.5866045561648454,0.0026778025017928932,0.9955101307703218,0.021667178584106047,,,7.9816456338583945,7.746371051964079,2022,0,103612979,91116592,58664428,35410563,0.0,11951247,91248908,,,73752,0,0,0,,,2674965,12496387.0,1.1371472168318149,1.6566928913273704,0.12060638658019861,0.603612175337327,0.11534507660473695,0.8806706349018302,0.025816891144496482,,,8.015414160380516,7.768374840495672,2021,0,91852254,93197825,60111192,63094622,0.0,3640316,87778302,,,48673,0,0,0,,,2580737,-1345571.0,0.9855622059849573,0.9527149873407594,-0.014649297555615783,1.049631855578575,0.03963229906149064,0.9556466845114111,0.02809661045443697,,,7.963089818102374,7.778955340077911,2020,0,90634560,93749373,47321862,48753286,0.0,174031,90325625,,,0,0,0,0,,,2427774,-3114813.0,0.9667751057919075,0.9706394354628732,-0.03436672501085679,1.0302486829448934,0.0019201395141102908,0.9965914216387215,0.026786404656237092,,,7.95729383073793,7.675061824722076,2019,0,84933436,89618724,34850065,35073900,0.0,206596,84517497,,,277,0,0,0,,,2415680,-4685288.0,0.9477197644545798,0.993618189023747,-0.05516423473083086,1.0064228000722524,0.0024324460392724486,0.9951027649464222,0.028442037833015493,,,7.9290786939146845,7.542203592451675
131632524,,American Lung Association,,55 W WACKER DR STE 1150,Chicago,IL,60601-1796,,G450,G,,,,13,2011,2023,108589062.0,112961068.0,221359539.0,46960908.0,1.2359504694908523,1.32604960245643,2023,0,108589062,112961068,221359539,46960908,0.0,100309671,2320005,,,4570324,1603124,3022304,-1419180,,,3362632,-4372006.0,0.9612963468086191,4.713698018786179,-0.04026193724741816,0.21214765901730578,0.9237548345338871,0.02136499714860784,0.03096658114608265,,-0.8852590317405267,8.0357860816775,8.345098241678773,2022,0,129392936,101926705,215049116,49385591,0.0,112291164,2513033,,,5058083,2837732,3048500,-210768,,,2991257,27466231.0,1.2694704101344196,4.354491090326326,0.21226994184597528,0.22964796098022555,0.8678307137261342,0.019421717117540326,0.0231176221242866,,-0.07427339861551407,8.111910567368533,8.332537661644302,2021,0,99575226,98732561,232813823,64375082,0.0,83540236,7910149,,,3617451,851801,1466270,-614469,,,2966114,842665.0,1.0085348236839515,3.6165207991502055,0.00846259691140445,0.2765088480162967,0.8389660697330479,0.0794389259031157,0.029787670278549002,,-0.7213762369379703,7.998151300774979,8.367008762379923,2020,0,104443385,106028618,196583744,53778621,0.0,89851926,7350477,,,3836794,429981,1599096,-1169115,,,778335,-1585233.0,0.9850490081838094,3.65542552680925,-0.015177916724931885,0.2735659617918356,0.8602931243563199,0.07037762133044616,0.007452219209478896,,-2.718992234540596,8.018880938821132,8.293547602087216,2019,0,113224643,102814889,206270532,53038329,0.0,93429565,5074818,,,3336791,1272773,3738168,-2465395,,,3747193,10409754.0,1.1012475342943764,3.889084288458635,0.09193894300907621,0.25712993749393154,0.8251698793168197,0.04482079047049855,0.03309520702131955,,-1.9370264768344394,8.053940960016293,8.314437188691032
362781597,,Special Education Services,,2471 W SULLIVAN RD,Aurora,IL,60506-6445,,B280,B,,,,13,2011,2023,88841305.0,83945197.0,57926938.0,24232691.0,2.3714021559579987,2.2734680238746376,2023,0,88841305,83945197,57926938,24232691,0.0,150270,88144188,,,661721,0,0,0,,,1742315,4896108.0,1.0583250522361631,2.3904459475837827,0.055110716800029,0.4183319857162138,0.0016914429611316493,0.9921532332286204,0.01961154217624336,,,7.948614929324166,7.762880572433985,2022,0,62286517,57386781,38039709,9414767,0.0,63578,62055429,,,144395,0,0,0,,,1988362,4899736.0,1.0853809172534001,4.040430209265933,0.07866447244112237,0.24749839700403597,0.001020734551588428,0.9962899193737226,0.03192283171011152,,,7.794394046238203,7.580237185968383,2021,0,51559990,48521004,31632053,7487579,0.0,0,51245428,,,314562,0,0,0,,,1650225,3038986.0,1.0626323808138842,4.224603573464801,0.05894077946873147,0.23670860060837656,0.0,0.9938991066522704,0.0320059216458343,,,7.712312824450465,7.50012737963741,2020,0,52930943,50026111,29257992,8152504,0.0,0,52634680,,,296263,0,0,0,,,1357810,2904832.0,1.058066316608141,3.588835037676768,0.05487965706562228,0.27864195191522373,0.0,0.9944028391861449,0.025652480818261637,,,7.7237096313056135,7.466244516825376,2019,0,46033188,43138667,22501440,4300784,0.0,0,45774023,,,256187,0,0,0,,,1130030,2894521.0,1.0670980630903593,5.231939106916321,0.06287900373096036,0.19113372299728373,0.0,0.9943700401545077,0.02454815860244135,,,7.663071052731576,7.352210312068807
363999004,,International Code Council Inc,,4051 FLOSSMOOR RD,Cntry Clb Hls,IL,60478-5771,,S41,S,,,,13,2011,2023,100106470.0,93905986.0,186876466.0,77721418.0,0.9051113746334277,0.8710838459922384,2023,0,100106470,93905986,186876466,77721418,0.0,0,89872065,,,4077151,0,0,0,,,3178252,6200484.0,1.0660286342129457,2.4044397388632306,0.06193889365992028,0.4158973019106643,0.0,0.8977647998176341,0.031748717140860125,,,8.000462147354373,8.271554612615464,2022,0,96463022,85025485,188606507,62359599,0.0,0,85060315,,,3103854,0,0,0,,,7263974,11437537.0,1.1345189268840983,3.02449839358332,0.11856913419113077,0.3306333381170142,0.0,0.8817919368107708,0.07530319752993017,,,7.9843608634055405,8.275556671993277,2021,0,89069791,76566853,173275221,53872160,0.0,0,75196859,,,2889699,0,0,0,,,5769683,12502938.0,1.1632943958138124,3.2164149534750415,0.14037237383884735,0.3109051582164769,0.0,0.8442464965478588,0.06477710271039033,,,7.949730433255943,8.238736461430655,2020,0,80857861,64898821,135345405,36223818,0.0,0,64659269,,,1676335,0,0,0,,,4336128,15959040.0,1.2459064703193914,3.7363649795281106,0.19737153323905018,0.2676398064640613,0.0,0.7996658358301119,0.05362654844406532,,,7.907722248397805,8.131443515983738,2019,0,71379972,63144404,118939536,37379859,0.0,72242,55359757,,,1913230,0,0,0,,,5794453,8235568.0,1.130424352409756,3.181915052167532,0.11537645321575637,0.31427614615883487,0.0010120766088280338,0.7755642857355002,0.0811775745723184,,,7.853576373260327,8.075326239922191
831650513,,Lurie Childrens Surgical Foundation Inc,,225 E CHICAGO AVE BOX 282,Chicago,IL,60611-2991,,E24,E,,,,5,2019,2023,110240483.0,98469158.0,12813217.0,2611964.0,0.7466292611213882,0.890709708064206,2023,0,110240483,98469158,12813217,2611964,0.0,37960418,72280065,,,0,0,0,0,,,5273752,11771325.0,1.1195432685633404,4.905587136729296,0.106778605097367,0.20384919727809184,0.34434190568631673,0.6556580943136833,0.04783861478545953,,,8.042341107355416,7.107658181262739,2022,0,90498635,93354058,8288753,10617737,0.0,27279013,63219622,,,0,0,0,0,,,4571182,-2855423.0,0.9694129739919822,0.7806515644529526,-0.03155211125560071,1.2809812284187982,0.30143010444301177,0.6985698955569882,0.05051106019444382,,,7.95664202874732,6.918489198107,2021,0,87288545,89685185,8407357,8221530,0.0,26084341,61204204,,,0,0,0,0,,,4587305,-2396640.0,0.9732771917680718,1.0226024839658798,-0.02745652364809151,0.9778970965548388,0.2988289127742936,0.7011710872257064,0.05255334477164214,,,7.940957254361884,6.92465948917263,2020,0,75950609,83939444,9457594,9320148,0.0,22311077,53639532,,,0,0,0,0,,,9436249,-7988835.0,0.9048262101902891,1.014747190709847,-0.10518460753882829,0.9854671283203741,0.29375771035621323,0.7062422896437868,0.12424191358360273,,,7.880531260546127,6.97578066648378,2019,0,63116132,52080527,15900887,10798137,0.0,27000019,36116113,,,0,0,0,0,,,0,11035605.0,1.2118950332434233,1.4725583681703613,0.1748460282705537,0.6790902293689653,0.4277831696023451,0.5722168303976549,0.0,,,7.800140375776002,7.201421351267678
