id,ein,name,careofname,address,city,state,zipcode,exemption_number,subsection_code,affiliation_code,classification_codes,ruling_date,deductibility_code,foundation_code,activity_codes,organization_code,exempt_organization_status_code,tax_period,asset_code,income_code,filing_requirement_code,pf_filing_requirement_code,accounting_period,asset_amount,income_amount,revenue_amount,ntee_code,sort_name,created_at,updated_at,data_source,have_extracts,have_pdfs,latest_object_id,ntee_letter,ntee_category
370447883,370447883,Operative Plasterers & Cement Masons International Association,,PO BOX 6569,Champaign,IL,61826-6569,39.0,5.0,9.0,3000.0,1953-02-01,2.0,0.0,263000000.0,5.0,1.0,2024-12-01,5.0,6.0,1.0,0.0,12.0,797468.0,1373735.0,1373735.0,,Opcmia Local 143,2023-05-09T20:29:40.428Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202511429349301651,,
363506203,363506203,James & Madeleine Mcmullan Family Foundation,% CARLETTE MCMULLAN,1150 E WESTLEIGH RD,Lake Forest,IL,60045-3332,0.0,3.0,3.0,2000.0,1987-08-01,1.0,4.0,40000000.0,2.0,1.0,2024-12-01,8.0,6.0,0.0,1.0,12.0,10642667.0,3798382.0,,,,2023-05-09T20:29:27.559Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202501399349100515,,
361210140,361210140,Washington Square Health Foundation Inc,,875 N MICHIGAN AVE STE 3900,Chicago,IL,60611-1945,0.0,3.0,3.0,1000.0,1937-08-01,1.0,4.0,602000000.0,1.0,1.0,2024-09-01,8.0,7.0,0.0,1.0,9.0,20050591.0,6228424.0,,,,2023-05-09T20:29:19.806Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202530499349100518,,
436032274,436032274,American Urological Assn Inc Southeastern Section,% HECTOR H HENRY LL,1933 N MEACHAM RD STE 450,Schaumburg,IL,60173-4410,0.0,6.0,3.0,2000.0,1960-05-01,2.0,0.0,59205000.0,1.0,1.0,2023-12-01,7.0,6.0,1.0,0.0,12.0,7705414.0,1598290.0,1372810.0,,Southeastern Section,2023-05-09T20:30:51.805Z,2025-09-19T17:08:25.839Z,current_2025_09_19,,,202402929349301140,,
363773054,363773054,Education Foundation Of The Ccim Institute,% MARIE FAHRENBACH,430 N MICHIGAN AVE STE 700,Chicago,IL,60611-4084,0.0,3.0,3.0,1000.0,1991-12-01,1.0,21.0,40000000.0,1.0,1.0,2024-12-01,7.0,7.0,1.0,0.0,12.0,7047443.0,5270586.0,1372263.0,S19,,2023-05-09T20:29:29.919Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202501759349301650,S,"Community Improvement, Capacity Building"
522457427,522457427,National Cued Speech Association Inc,% DEBRA TRUDER-SLATER,9300 CAPITOL DR,Wheeling,IL,60090-7207,8581.0,3.0,9.0,2000.0,1989-04-01,1.0,15.0,160031000.0,1.0,1.0,2024-05-01,6.0,6.0,1.0,0.0,5.0,4079632.0,1370175.0,1370175.0,B24,Alexander Graham Bell Montessni Sch,2023-05-09T20:32:11.192Z,2025-09-19T17:08:53.995Z,current_2025_09_19,,,202531059349301418,B,Educational Institutions and Related Activities
261516765,261516765,Kradwell School Inc,,3075 HIGHLAND PKWY FL 6,Downers Grove,IL,60515-5563,0.0,3.0,3.0,2000.0,2008-08-01,1.0,11.0,0.0,1.0,1.0,2023-12-01,5.0,6.0,1.0,0.0,12.0,937455.0,1369189.0,1369189.0,B28,,2023-05-09T20:27:37.472Z,2025-09-19T17:07:12.871Z,current_2025_09_19,,,202423219349300317,B,Educational Institutions and Related Activities
363136997,363136997,Circle Urban Ministries,,118 N CENTRAL AVE,Chicago,IL,60644-3100,0.0,3.0,3.0,1000.0,1983-09-01,1.0,15.0,5000000.0,5.0,1.0,2024-06-01,6.0,6.0,1.0,0.0,6.0,1605082.0,1546819.0,1480505.0,P200,,2023-05-09T20:29:23.796Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202421369349309712,P,Human Services - Multipurpose and Other
370182200,370182200,Mclean County Chamber Of Commerce,,2203 E EMPIRE ST,Bloomington,IL,61704-3706,0.0,6.0,3.0,3000.0,1945-07-01,2.0,0.0,200403000.0,1.0,1.0,2024-12-01,6.0,6.0,1.0,0.0,12.0,1890809.0,1367300.0,1366403.0,,,2023-05-09T20:29:40.204Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202531709349300243,,
363412057,363412057,Nami Of Dupage County Illinois,,115 N COUNTY FARM RD,Wheaton,IL,60187-3977,0.0,3.0,3.0,1000.0,1986-05-01,1.0,15.0,166000000.0,1.0,1.0,2024-06-01,6.0,6.0,1.0,0.0,6.0,1702226.0,1634417.0,1365922.0,P82Z,,2023-05-09T20:29:26.827Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202511049349301216,P,Human Services - Multipurpose and Other
363608624,363608624,Trinity Resources Unlimited Inc,% MARION HAYES,919 N LAVERGNE AVE,Chicago,IL,60651-3121,0.0,3.0,3.0,1000.0,1993-12-01,1.0,15.0,408000000.0,1.0,1.0,2023-11-01,6.0,6.0,1.0,0.0,11.0,1315428.0,1365219.0,1365219.0,B22Z,,2023-05-09T20:29:28.432Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202431659349300208,B,Educational Institutions and Related Activities
811345478,811345478,South Side Christian Academy,% CHAD ZOBRIST,3523 W HILL ST,Peoria,IL,61605-1127,0.0,3.0,3.0,2000.0,2016-05-01,1.0,11.0,0.0,1.0,1.0,2024-06-01,6.0,6.0,1.0,0.0,6.0,3257644.0,1364625.0,1364625.0,B20,,2023-05-09T20:33:20.611Z,2025-09-19T17:09:21.669Z,current_2025_09_19,,,202540799349301339,B,Educational Institutions and Related Activities
364024533,364024533,Girls In The Game Nfp,% MEGHAN MORGAN,1401 S SACRAMENTO DR,Chicago,IL,60623-2219,0.0,3.0,3.0,1000.0,1995-10-01,1.0,15.0,994149000.0,1.0,1.0,2024-06-01,5.0,6.0,1.0,0.0,6.0,787419.0,1511744.0,1364500.0,Z99,Douglas Park Field House,2023-05-09T20:29:31.888Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202510629349300246,Z,Unknown
455434228,455434228,Stallions Hockey Association,% LINDSEY AXEL,1341 W FULLERTON AVE STE 131,Chicago,IL,60614-2362,0.0,3.0,3.0,2000.0,2013-01-01,1.0,16.0,0.0,1.0,1.0,2023-06-01,4.0,6.0,1.0,0.0,6.0,469759.0,1364439.0,1344739.0,N68,,2023-05-09T20:31:04.779Z,2025-09-19T17:08:28.766Z,current_2025_09_19,,,202443189349307734,N,"Recreation, Sports, Leisure, Athletics"
364376705,364376705,Oberweiler Foundation,% SIEGFRIED WEILER,330 E MAIN ST 204,Barrington,IL,60010-3203,0.0,3.0,3.0,1000.0,2000-07-01,1.0,4.0,0.0,1.0,1.0,2024-12-01,8.0,6.0,0.0,1.0,12.0,11742032.0,2140393.0,,T22,,2023-05-09T20:29:34.389Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202532249349101123,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
364211258,364211258,American Society For Bioethics And Humanities,% RICHARD G MUIR,1061 AMERICAN LN 310,Schaumburg,IL,60173-4973,0.0,3.0,3.0,1000.0,2000-04-01,1.0,16.0,0.0,1.0,1.0,2024-06-01,5.0,6.0,1.0,0.0,6.0,892321.0,1481422.0,1362912.0,U50,,2023-05-09T20:29:33.136Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202500529349300540,U,"Science and Technology Research Institutes, Services"
370963981,370963981,South East Livingston County Ambulance Service Inc,% SELCAS,310 W LOCUST ST,Fairbury,IL,61739-1068,0.0,3.0,3.0,1000.0,1974-08-01,1.0,16.0,158995000.0,1.0,1.0,2024-01-01,6.0,6.0,1.0,0.0,1.0,2181701.0,1362629.0,1362170.0,,,2023-05-09T20:29:41.571Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202433519349301703,,
825215926,825215926,Muthusami Paravel Foundation,% PANGAYASELVEI KUZALI RAJKUMAR,3644 WHITE EAGLE DR,Naperville,IL,60564-4646,0.0,3.0,3.0,1200.0,2019-03-01,1.0,15.0,0.0,1.0,1.0,2023-12-01,5.0,6.0,1.0,0.0,12.0,555570.0,1361731.0,1361731.0,B99,,2023-05-09T20:33:52.012Z,2025-09-19T17:09:31.159Z,current_2025_09_19,,,202402089349300145,B,Educational Institutions and Related Activities
371252061,371252061,Pearce Community Center Inc,,PO BOX 331,Chillicothe,IL,61523-0331,0.0,3.0,3.0,1000.0,1994-03-01,1.0,15.0,296000000.0,1.0,1.0,2024-12-01,6.0,6.0,1.0,0.0,12.0,3936193.0,1365692.0,1361304.0,,,2023-05-09T20:29:43.813Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202522169349300212,,
455087827,455087827,Illinois Science And Energy Innovation Foundation,,PO BOX 295,Gilberts,IL,60136-0295,0.0,4.0,3.0,3000.0,2013-12-01,2.0,0.0,0.0,1.0,1.0,2023-12-01,8.0,6.0,1.0,0.0,12.0,25372398.0,1373293.0,1360960.0,W80,,2023-05-09T20:31:03.818Z,2025-09-19T17:08:28.766Z,current_2025_09_19,,,202413379349300936,W,"Public, Society Benefit - Multipurpose and Other"
366206849,366206849,Heat And Frost Insulators Local 17 Training Trust,,18520 SPRING CREEK DR,Tinley Park,IL,60477-6237,0.0,5.0,3.0,3000.0,1968-10-01,2.0,0.0,566000000.0,2.0,1.0,2024-12-01,6.0,6.0,1.0,0.0,12.0,2143785.0,1759799.0,1360832.0,,,2023-05-09T20:29:39.321Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202542169349301424,,
364600181,364600181,Major Adams Community Committee,% KEN BUTLER,125 N HOYNE AVE,Chicago,IL,60612-2305,0.0,3.0,3.0,2000.0,2015-06-01,1.0,15.0,0.0,1.0,1.0,2023-12-01,4.0,6.0,1.0,0.0,12.0,115743.0,1359995.0,1359995.0,B92,,2023-05-09T20:29:35.790Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202412189349301761,B,Educational Institutions and Related Activities
366029325,366029325,James C King 41 02359,% NORTHERN TRUST COMPANY,THE NORTHERN TRUST COMPANY,Po Box Chicago,IL,60680-0000,0.0,91.0,3.0,1000.0,1900-01-01,0.0,0.0,909000000.0,6.0,12.0,2024-07-01,8.0,8.0,1.0,0.0,7.0,27487661.0,14211183.0,1359880.0,,,2023-05-09T20:29:37.831Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202403469349300245,,
300347563,300347563,Casting Society Of America,% LAURA ADLER,35 E WACKER DR STE 850,Chicago,IL,60601-2101,0.0,6.0,3.0,2000.0,2006-02-01,2.0,0.0,0.0,1.0,1.0,2024-06-01,6.0,6.0,1.0,0.0,6.0,1040730.0,1574581.0,1359358.0,S41,,2023-05-09T20:37:10.583Z,2025-09-19T17:07:23.024Z,current_2025_09_19,,,202540489349301929,S,"Community Improvement, Capacity Building"
465608867,465608867,Cherubim Developmental Training Program Inc,% ANN JOHNSON,1755 SHAFFNER RD,Wheaton,IL,60189-7806,0.0,3.0,3.0,1000.0,2015-02-01,1.0,15.0,0.0,1.0,1.0,2023-12-01,6.0,6.0,1.0,0.0,12.0,1131975.0,1492020.0,1359356.0,J20,Cherubim Dtp And Cila Programs,2023-05-09T20:31:24.856Z,2025-09-19T17:08:38.359Z,current_2025_09_19,,,202442849349300504,J,"Employment, Job-Related"
363810583,363810583,Downers Grove Roadrunners Inc,% THOMAS A JEPSEN,900 OGDEN AVE APT 270,Downers Grove,IL,60515-2829,0.0,3.0,3.0,1000.0,1996-10-01,1.0,16.0,349317298.0,1.0,1.0,2023-12-01,5.0,6.0,1.0,0.0,12.0,720807.0,1358337.0,1358337.0,O99Z,,2023-05-09T20:29:30.248Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202421439349300542,O,Youth Development
752129911,752129911,Organization For Associate Degree Nursing Inc,% MB AGENCY,219 2ND AVE STE B,Edwardsville,IL,62025-2598,0.0,6.0,3.0,1000.0,1989-02-01,2.0,0.0,205000000.0,1.0,1.0,2023-12-01,6.0,6.0,1.0,0.0,12.0,1638244.0,1358120.0,1358120.0,,,2023-05-09T20:33:11.218Z,2025-09-19T17:09:18.730Z,current_2025_09_19,,,202423199349304272,,
371414019,371414019,Spread Truth Ministries Inc,% BENJAMIN MENGARELLI,306 N MAIN ST FL 2,Bloomington,IL,61701-4008,0.0,3.0,3.0,7000.0,2002-06-01,1.0,16.0,0.0,1.0,1.0,2023-12-01,4.0,6.0,1.0,0.0,12.0,454783.0,1406655.0,1357946.0,X21,,2023-05-09T20:29:45.657Z,2025-09-19T17:08:01.200Z,current_2025_09_19,,,202413189349305971,X,"Religion-Related, Spiritual Development"
261492445,261492445,Independence Plaza Investment Group Inc,% LAWRENCE CHRISTENSEN,110 N WACKER DR STE 4000,Chicago,IL,60606-1569,0.0,25.0,3.0,1000.0,2009-02-01,2.0,0.0,0.0,1.0,1.0,2023-12-01,9.0,8.0,1.0,0.0,12.0,52590116.0,11278790.0,1357041.0,S470,,2023-05-09T20:27:37.324Z,2025-09-19T17:07:12.871Z,current_2025_09_19,,,202413209349302431,S,"Community Improvement, Capacity Building"
366007812,366007812,The Kemper Foundation,% NORTHERN TRUST CO,200 E RANDOLPH ST STE 3300,Chicago,IL,60601-6509,0.0,3.0,3.0,1000.0,1943-12-01,1.0,4.0,40000000.0,1.0,1.0,2023-12-01,8.0,6.0,0.0,1.0,12.0,45921287.0,4608515.0,,B90,,2023-05-09T20:29:37.693Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202413179349102236,B,Educational Institutions and Related Activities
363932662,363932662,Lawrence Senior Housing Corporation,% CATHOLIC CHARITIES HOUSING DEV HO,721 N LA SALLE ST 5TH FLOOR,Chicago,IL,60654-3503,0.0,3.0,3.0,1200.0,1994-06-01,1.0,15.0,994380000.0,1.0,1.0,2024-06-01,7.0,6.0,1.0,0.0,6.0,6209930.0,1355103.0,1355103.0,L22,,2023-05-09T20:29:31.245Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202443179349307619,L,"Housing, Shelter"
814594769,814594769,Irving And Phyllis Millstein Foundation For Animal Welfare Ltd,% ROBERT J RANDELL,1434 MILL CREEK DR,Buffalo Grove,IL,60089-4279,0.0,3.0,3.0,1000.0,2017-04-01,1.0,4.0,0.0,1.0,1.0,2023-12-01,8.0,7.0,0.0,1.0,12.0,28233189.0,7610112.0,,,,2023-05-09T20:33:31.523Z,2025-09-19T17:09:24.775Z,current_2025_09_19,,,202423209349103057,,
363247132,363247132,Operation Blessing Of Southwest Chicagoland,,4901 W 128TH PL,Alsip,IL,60803-3011,0.0,3.0,3.0,1000.0,1983-11-01,1.0,15.0,560000000.0,1.0,1.0,2024-06-01,5.0,6.0,1.0,0.0,6.0,536120.0,1992011.0,1992011.0,K31Z,,2023-05-09T20:29:25.041Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202341359349306419,K,"Food, Agriculture and Nutrition"
726152325,726152325,Hilda Mewborne Memorial Trust 1,,10 S DEARBORN ST MC IL01 0111,Chicago,IL,60603-2300,0.0,3.0,3.0,7000.0,2020-05-01,1.0,24.0,909000000.0,1.0,1.0,2018-12-01,1.0,1.0,13.0,0.0,12.0,1.0,1.0,,X11,,2023-05-09T20:33:09.197Z,2025-09-19T17:09:18.730Z,current_2025_09_19,,,201831709349100023,X,"Religion-Related, Spiritual Development"
237222193,237222193,North American Association Of Floor Covering Distributors Inc,% SMITHBUCKLIN,330 N WABASH AVE STE 2000,Chicago,IL,60611-7621,0.0,6.0,3.0,2000.0,1973-02-01,2.0,0.0,403000000.0,1.0,1.0,2023-12-01,6.0,6.0,1.0,0.0,12.0,1759277.0,1504513.0,1352652.0,,,2023-05-09T20:27:05.999Z,2025-09-19T17:06:59.505Z,current_2025_09_19,,,202413199349302946,,
370712056,370712056,Society Of St Vincent De Paul Particular Council East St Louis,% JOSEPH HUBBARD,PO BOX 3415,E St Louis,IL,62203-3415,6351.0,3.0,6.0,1700.0,2019-05-01,1.0,15.0,902029917.0,1.0,1.0,2023-09-01,6.0,6.0,1.0,0.0,9.0,3969479.0,1540171.0,1540171.0,P99,,2023-05-09T20:29:40.929Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202521689349301132,P,Human Services - Multipurpose and Other
261091028,261091028,Steps To The Future Daycare & Learning Center Inc,,20 PULASKI RD,Calumet City,IL,60409-4202,0.0,3.0,3.0,1000.0,2010-07-01,1.0,15.0,0.0,1.0,1.0,2021-12-01,0.0,0.0,1.0,0.0,12.0,0.0,0.0,1351301.0,P33,,2023-05-09T20:27:35.724Z,2025-09-19T17:07:12.871Z,current_2025_09_19,,,202213199349328966,P,Human Services - Multipurpose and Other
464274627,464274627,William Butterworth Foundation,% NAN NORCROSS,1105 8TH ST,Moline,IL,61265-2947,0.0,3.0,3.0,1000.0,2014-08-01,1.0,3.0,0.0,1.0,1.0,2023-12-01,8.0,6.0,0.0,1.0,12.0,44213229.0,4951998.0,,P80,,2023-05-09T20:31:20.685Z,2025-09-19T17:08:34.855Z,current_2025_09_19,,,202412479349100516,P,Human Services - Multipurpose and Other
366116621,366116621,Dupage County Bar Association,% ROBERT RUPP,126 S COUNTY FARM ROAD,Wheaton,IL,60187-4597,0.0,6.0,3.0,2000.0,1945-10-01,2.0,0.0,908205000.0,1.0,1.0,2024-06-01,6.0,6.0,1.0,0.0,6.0,1476341.0,1365148.0,1365148.0,,,2023-05-09T20:29:38.625Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202431309349302093,,
363312911,363312911,Chicagoland Construction Safety Council,,4415 HARRISON ST STE 404,Hillside,IL,60162-1955,0.0,3.0,3.0,1000.0,1991-05-01,1.0,15.0,124000000.0,1.0,1.0,2024-06-01,4.0,6.0,1.0,0.0,6.0,429140.0,1405820.0,1350165.0,S20Z,,2023-05-09T20:29:25.753Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202433209349312563,S,"Community Improvement, Capacity Building"
362984270,362984270,Executive Service Corps Of Chicago,,207 E OHIO ST,Chicago,IL,60611-4092,0.0,3.0,3.0,1000.0,1978-11-01,1.0,15.0,603000000.0,1.0,1.0,2023-12-01,6.0,6.0,1.0,0.0,12.0,2580367.0,1357624.0,1349733.0,S500,,2023-05-09T20:29:23.000Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202510159349302111,S,"Community Improvement, Capacity Building"
332361989,332361989,Wong Family Foundation,,1252 W MONROE ST,Chicago,IL,60607-2509,0.0,3.0,3.0,1000.0,2025-02-01,1.0,4.0,0.0,1.0,1.0,2024-12-01,6.0,6.0,0.0,1.0,12.0,1343584.0,1349635.0,,T22,,2025-04-15T17:05:12.937Z,2025-09-19T17:07:35.330Z,current_2025_09_19,,,202530999349100743,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
813276803,813276803,Greater Chatham Initiative Inc,% NEDRA SIMS FEARS,639 E 87TH STREET SUITE 2240,Chicago,IL,60619-6101,0.0,3.0,3.0,1000.0,2017-01-01,1.0,15.0,0.0,1.0,1.0,2023-12-01,5.0,6.0,1.0,0.0,12.0,995373.0,1348395.0,1348395.0,,,2023-05-09T20:33:26.614Z,2025-09-19T17:09:24.775Z,current_2025_09_19,,,202423139349301507,,
371219226,371219226,Unity Christian School,,100 E COLLEGE ST,Energy,IL,62933-3569,0.0,3.0,3.0,1000.0,1991-05-01,1.0,11.0,30000000.0,1.0,1.0,2024-06-01,6.0,6.0,1.0,0.0,6.0,1317215.0,1392122.0,1348216.0,B20Z,,2023-05-09T20:29:43.440Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202403059349301790,B,Educational Institutions and Related Activities
363868007,363868007,Tabor Lutheran Senior Housing Inc,% LUTHERAN SOCIAL SERVICES OF IL,1001 E TOUHY AVE STE 50,Des Plaines,IL,60018-5817,9386.0,3.0,9.0,7000.0,1988-04-01,1.0,10.0,382000000.0,1.0,1.0,2024-06-01,6.0,6.0,6.0,0.0,6.0,3183751.0,1347532.0,1347532.0,L22Z,,2023-05-09T20:29:30.747Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202443489349300339,L,"Housing, Shelter"
843028665,843028665,Westlake Urgent Care Nfp,,1419 WEST LAKE STREET,Melrose Park,IL,60160-3930,0.0,3.0,3.0,1000.0,2024-06-01,1.0,12.0,0.0,1.0,1.0,2023-12-01,6.0,6.0,1.0,0.0,12.0,1765018.0,1346529.0,1346529.0,E32,,2022-07-18T15:48:29.300Z,2025-09-19T17:09:40.892Z,current_2025_09_19,,,202403199349305415,E,Health - General and Rehabilitative
363239918,363239918,Trinity Community Housing Corporation,% MARGIE SHIVERS,3939 SOUTH CALUMET AVENUE,Chicago,IL,60653-2245,0.0,3.0,3.0,1000.0,1983-08-01,1.0,15.0,575000000.0,1.0,1.0,2023-12-01,5.0,6.0,1.0,0.0,12.0,932915.0,1346466.0,1346466.0,L20Z,,2023-05-09T20:29:25.041Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202423189349311612,L,"Housing, Shelter"
371184962,371184962,St Johns Healing Community Board,,222 GOETHE AVE,Collinsville,IL,62234-3306,0.0,3.0,3.0,1000.0,1987-12-01,1.0,15.0,575602000.0,1.0,1.0,2024-12-01,6.0,6.0,1.0,0.0,12.0,1134611.0,1346054.0,1346054.0,,,2023-05-09T20:29:43.220Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202541999349300904,,
726019246,726019246,American Ornithological Society,,1400 S LAKE SHORE DR,Chicago,IL,60605-2827,0.0,3.0,3.0,2800.0,1943-01-01,1.0,15.0,161180350.0,1.0,1.0,2023-12-01,8.0,6.0,1.0,0.0,12.0,29078708.0,2700824.0,1345416.0,U035,,2023-05-09T20:33:09.125Z,2025-09-19T17:09:18.730Z,current_2025_09_19,,,202423209349302032,U,"Science and Technology Research Institutes, Services"
362934435,362934435,National Roofing Foundation,% THE ORGANIZATION,2 PIERCE PL STE 1200,Itasca,IL,60143-3133,0.0,3.0,3.0,1000.0,1997-01-01,1.0,17.0,39000000.0,1.0,1.0,2024-05-01,8.0,7.0,1.0,0.0,5.0,14963412.0,6282646.0,1345319.0,B82Z,,2023-05-09T20:29:22.786Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202403039349300620,B,Educational Institutions and Related Activities
391943553,391943553,Metropolitan Housing Development Corporation,% DELAVAN ACTIVE SENIORS COR I,8 S MICHIGAN AVE STE 3100,Chicago,IL,60603-3267,9507.0,3.0,9.0,1000.0,1995-04-01,1.0,15.0,402000000.0,1.0,1.0,2024-06-01,6.0,6.0,1.0,0.0,6.0,2541639.0,1344443.0,1344443.0,,Delavan Active Seniors Corp Iii,2023-05-09T20:30:21.270Z,2025-09-19T17:08:13.035Z,current_2025_09_19,,,202511359349311801,,
270615591,270615591,Rape Advocacy Counseling & Education Services,% KERRI FUNK,301 S VINE ST STE 211,Urbana,IL,61801-7404,0.0,3.0,3.0,2000.0,2009-11-01,1.0,15.0,0.0,1.0,1.0,2024-06-01,5.0,6.0,1.0,0.0,6.0,645249.0,1345744.0,1344266.0,F42,,2023-05-09T20:27:50.596Z,2025-09-19T17:07:19.912Z,current_2025_09_19,,,202530299349301103,F,"Mental Health, Crisis Intervention"
362586242,362586242,Illinois Optometric Association,,304 W WASHINGTON ST,Springfield,IL,62701-1119,0.0,6.0,2.0,2000.0,1943-05-01,2.0,0.0,59205279.0,1.0,1.0,2024-12-01,6.0,6.0,1.0,0.0,12.0,3549618.0,1344131.0,1344131.0,,,2023-05-09T20:29:21.731Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202542169349301119,,
370559351,370559351,United Association Of Journeymen & Apprentices Of The Plumbing & Pipe,,406 S ELDORADO RD,Bloomington,IL,61704-4502,297.0,5.0,9.0,3000.0,1941-01-01,2.0,0.0,263264566.0,5.0,1.0,2024-09-01,6.0,6.0,1.0,0.0,9.0,2267797.0,1346579.0,1343116.0,,99 Local Plumbers G F,2023-05-09T20:29:40.503Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202501159349301425,,
136163539,136163539,American Medical Womens Association Inc,,1933 N MEACHAM RD STE 450,Schaumburg,IL,60173-4410,6132.0,3.0,6.0,2000.0,2015-04-01,1.0,16.0,59000000.0,1.0,1.0,2023-12-01,6.0,6.0,1.0,0.0,12.0,3838937.0,2249719.0,1342858.0,E70,,2023-05-09T20:26:14.405Z,2025-09-19T17:06:43.965Z,current_2025_09_19,,,202403209349322155,E,Health - General and Rehabilitative
300750756,300750756,Imlb Limited Liaility Company Llc,% KHALIL AMINE,314 TRINITY LN,Oak Brook,IL,60523-2557,0.0,6.0,3.0,2000.0,2014-04-01,2.0,0.0,0.0,1.0,1.0,2024-12-01,5.0,6.0,1.0,0.0,12.0,556502.0,1342747.0,1342747.0,S41,Khalil Amine Mbr,2023-05-09T20:28:08.366Z,2025-09-19T17:07:26.013Z,current_2025_09_19,,,202511339349309231,S,"Community Improvement, Capacity Building"
362356089,362356089,Graham Foundation For Advanced Studies In The Fine Arts,,4 W BURTON PL,Chicago,IL,60610-1416,0.0,3.0,3.0,1200.0,1959-07-01,1.0,4.0,119059040.0,1.0,1.0,2023-12-01,8.0,6.0,0.0,1.0,12.0,44749952.0,2949187.0,,,,2023-05-09T20:29:21.136Z,2025-09-19T17:07:48.154Z,current_2025_09_19,,,202423199349105727,,
813142688,813142688,Illinois Valley Regional Dispatch,,1503 4TH ST,Peru,IL,61354-3505,0.0,4.0,3.0,3000.0,2017-11-01,2.0,0.0,0.0,1.0,1.0,2024-04-01,6.0,6.0,1.0,0.0,4.0,1929807.0,1342380.0,1342380.0,M20,,2023-05-09T20:33:26.158Z,2025-09-19T17:09:24.775Z,current_2025_09_19,,,202403489349300935,M,"Public Safety, Disaster Preparedness and Relief"
370673475,370673475,United Way Of Decatur And Mid Illinois,% MELINDA M HAWBAKER EXECUTIVE DIR,201 W ELDORADO ST,Decatur,IL,62522-2112,0.0,3.0,3.0,1000.0,1954-12-01,1.0,15.0,927602600.0,1.0,1.0,2023-12-01,6.0,6.0,1.0,0.0,12.0,3810352.0,1345896.0,1341346.0,T70,,2023-05-09T20:29:40.787Z,2025-09-19T17:07:57.920Z,current_2025_09_19,,,202403209349312315,T,"Philanthropy, Voluntarism and Grantmaking Foundations"
364213066,364213066,Partnership To Educate And Advance Kids,% HEIDI ROSS,1443 W DIVISION ST,Chicago,IL,60642-3324,0.0,3.0,3.0,1000.0,1998-03-01,1.0,15.0,994040349.0,1.0,1.0,2024-06-01,6.0,5.0,1.0,0.0,6.0,1335256.0,816798.0,778432.0,B82,,2023-05-09T20:29:33.209Z,2025-09-19T17:07:54.785Z,current_2025_09_19,,,202430879349301473,B,Educational Institutions and Related Activities
363337705,363337705,Barrington Area Council On Aging Inc,% TERRI CHANNER,6000 GARLANDS LN STE 100,Barrington,IL,60010-6029,0.0,3.0,3.0,1000.0,1985-02-01,1.0,15.0,408000000.0,1.0,1.0,2025-03-01,6.0,6.0,1.0,0.0,3.0,2099462.0,1751210.0,1340965.0,P81Z,,2023-05-09T20:29:26.173Z,2025-09-19T17:07:51.187Z,current_2025_09_19,,,202502239349302100,P,Human Services - Multipurpose and Other
202375514,202375514,Partners For Progress Nfp,% AMANDA BRADEN,23525 W MILTON RD,Wauconda,IL,60084-2619,0.0,3.0,3.0,2000.0,2006-04-01,1.0,15.0,0.0,1.0,1.0,2024-12-01,5.0,6.0,1.0,0.0,12.0,757088.0,1422793.0,1340672.0,P82,,2023-05-09T20:26:22.911Z,2025-09-19T17:06:46.925Z,current_2025_09_19,,,202531829349301033,P,Human Services - Multipurpose and Other
